	binary_sum	binary_avg	nonzero_avg	nonzero_cov	kon	koff	ksyn	burstsize	kon_95%conf_low	kon_90%conf_low	kon_50%conf_low	kon_bootstrapmedian	kon_50%conf_high	kon_90%conf_high	kon_95%conf_high	kon_bootstrapfail%	koff_95%conf_low	koff_90%conf_low	koff_50%conf_low	koff_bootstrapmedian	koff_50%conf_high	koff_90%conf_high	koff_95%conf_high	koff_bootstrapfail%	ksyn_95%conf_low	ksyn_90%conf_low	ksyn_50%conf_low	ksyn_bootstrapmedian	ksyn_50%conf_high	ksyn_90%conf_high	ksyn_95%conf_high	ksyn_bootstrapfail%	burstsize_95%conf_low	burstsize_90%conf_low	burstsize_50%conf_low	burstsize_bootstrapmedian	burstsize_50%conf_high	burstsize_90%conf_high	burstsize_95%conf_high	burstsize_bootstrapfail%
ENSG00000000003	1.0	0.0016313213703099511	1.0	0.0	2.769591490305372				0.0	0.0	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0								100.0								100.0
ENSG00000000005	1.0	0.0016313213703099511	2.0	0.0	0.6518363448688383		34.19951893353393		0.0	0.0	0.0	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.0								100.0	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	30.0								100.0
ENSG00000000419	299.0	0.48776508972267535	1.7157190635451505	0.566872859861701	4.4369469876970165		27.886915037471958		2.744355562722655	2.769591490305372	3.012607660737759	4.665413210205699	7.065016644416087	8.120094145045359	8.45578732773504	0.0								100.0	16.99604496572938	18.67118273471441	23.422091434642354	27.005467164172146	31.264041506326265	34.705447230295455	36.35270577742718	0.0								100.0
ENSG00000000457	115.0	0.18760195758564438	1.3130434782608695	0.4854806041883775	0.6518363448688383		34.19951893353393		0.17833392068370887	0.6518363448688383	0.6518363448688383	1.2683638133643795	6.736516759615763	18.378251741560927	23.010490164988223	14.0								100.0	8.356595090717207	10.387919428485752	21.20582452214238	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	14.0								100.0
ENSG00000000460	248.0	0.40456769983686786	1.649193548387097	0.642538879759473	2.769591490305372		34.19951893353393		2.0091054821777763	2.3243467600134626	2.769591490305372	2.769591490305372	2.8459256815361003	11.76773446825124	11.76773446825124	0.0								100.0	5.848035476425731	5.848035476425731	28.279522805805435	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	0.0								100.0
ENSG00000000938	1.0	0.0016313213703099511	2.9999999999999996	0.0	0.1534127404634389				0.0	0.0	0.0	0.1534127404634389	0.1534127404634389	0.1534127404634389	0.1534127404634389	0.0								100.0								100.0								100.0
ENSG00000000971	253.0	0.41272430668841764	2.4940711462450595	0.9224870684975094	0.0361064078764099				0.0361064078764099	0.0361064078764099	0.0361064078764099	0.1534127404634389	0.1534127404634389	2.769591490305372	2.769591490305372	20.0								100.0				34.19951893353393				94.0								100.0
ENSG00000001036	160.0	0.26101141924959215	1.3750000000000002	0.590559337051335	0.6518363448688383		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	4.0								100.0	23.102106280994796	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	6.0								100.0
ENSG00000001084	182.0	0.2969004893964111	1.620879120879121	0.8368213891539762	2.769591490305372		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	0.0								100.0
ENSG00000001167	207.0	0.3376835236541599	1.5555555555555556	0.6046257651497122	11.76773446825124		5.848035476425731		0.6518363448688383	0.6518363448688383	0.8489531939763585	8.264533212974861	11.76773446825124	11.76773446825124	11.76773446825124	0.0								100.0	5.848035476425731	5.848035476425731	5.848035476425731	31.842553389356645	34.19951893353393	34.19951893353393	34.19951893353393	0.0								100.0
ENSG00000001460	79.0	0.12887438825448613	1.2784810126582278	0.46460864184752737	0.1534127404634389		34.19951893353393		0.1534127404634389	0.1534127404634389	0.1534127404634389	1.4125105542020702	4.542629827781006	12.594933451179774	15.460402332623861	0.0								100.0	5.848035476425731	5.848035476425731	13.589786287931341	30.482875315767444	34.19951893353393	34.19951893353393	35.66311255274484	0.0								100.0
ENSG00000001461	199.0	0.32463295269168024	1.4723618090452262	0.5769432521260188	0.6518363448688383		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	11.76773446825124	11.76773446825124	11.76773446825124	0.0								100.0	5.848035476425731	5.848035476425731	5.848035476425731	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	0.0								100.0
ENSG00000001497	209.0	0.34094616639477976	1.411483253588517	0.49642213134656227	6.816855100860265		17.571154397296468		3.29112606470949	4.047948781698439	6.22546053858175	7.015281626500498	8.67597287784924	11.76773446825124	11.76773446825124	4.0								100.0	5.848035476425731	5.848035476425731	5.848035476425731	14.799936161214525	18.75282541969083	25.373944708878085	25.951784716006507	0.0								100.0
ENSG00000001617	6.0	0.009787928221859706	1.1666666666666667	0.31943828249996986	0.6518363448688383		5.848035476425731		0.0361064078764099	0.0361064078764099	0.1534127404634389	0.6518363448688383	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	34.19951893353393	34.19951893353393	34.19951893353393	38.0								100.0
ENSG00000001626	7.0	0.011419249592169658	1.1428571428571428	0.30618621784789735	0.6518363448688383		5.848035476425731		0.0361064078764099	0.0361064078764099	0.0361064078764099	0.6518363448688383	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	34.19951893353393	34.19951893353393	34.19951893353393	40.0								100.0
ENSG00000001629	453.0	0.7389885807504079	2.9933774834437084	0.749635530692902	0.6518363448688383				0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	22.0								100.0	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	68.0								100.0
ENSG00000001630	67.0	0.10929853181076672	1.0895522388059702	0.2620702256124519	11.176688097542373		3.476959224212771		6.042789162631533	7.498382462888111	9.48604822607872	11.517943608070723	11.76773446825124	14.263410211191157	14.368428324089033	0.0								100.0	1.7901990669599548	2.0769398395140213	3.198047428123078	5.072638674834285	8.042651615318192	11.086070006172026	12.150756121815824	28.0								100.0
ENSG00000001631	188.0	0.3066884176182708	1.4680851063829785	0.5549986706917859	0.6518363448688383		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	2.383163103533263	7.217016428472005	11.76773446825124	11.76773446825124	0.0								100.0	5.848035476425731	7.142552478001511	27.476153655731956	34.19951893353393	34.19951893353393	34.19951893353393	36.12510585886313	4.0								100.0
ENSG00000002016	85.0	0.13866231647634583	1.188235294117647	0.3762376237623762	2.5476925714997107		12.415939161027673		0.26555805145465383	1.604826160315279	2.769591490305372	4.018692371331586	9.460913993872307	14.421724375667171	15.090291182226698	0.0								100.0	2.5776053813385085	3.5444519906417735	5.848035476425731	9.815042404674209	14.178580863263726	20.389470681384307	21.498974205326384	0.0								100.0
ENSG00000002079	2.0	0.0032626427406199023	1.0	0.0	2.769591490305372				0.0	0.0	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0								100.0								100.0
ENSG00000002330	131.0	0.2137030995106036	1.183206106870229	0.38795603557091374					0.6518363448688383	1.8166016748589318	2.769591490305372	16.691042145715784	27.045769981303643	29.318623231914636	30.09832292715503	36.0								100.0	3.607759946775616	4.466071288508478	5.394876107212632	5.848035476425731	5.848035476425731	9.397301307049318	10.718298935687365	54.0								100.0
ENSG00000002549	127.0	0.20717781402936378	1.3149606299212597	0.4743029065464157	0.6518363448688383		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	1.637468434603664	5.6049858161050805	17.490309374764372	20.11292981597248	20.0								100.0	15.178123831024065	17.78230525925882	22.363848505245606	25.745508387536816	34.19951893353393	34.19951893353393	34.19951893353393	8.0								100.0
ENSG00000002586	140.0	0.22838499184339314	1.3214285714285716	0.4893310231894775	0.6518363448688383		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	6.261735323175539	22.51200527885353	24.55134673222653	12.0								100.0	17.566991816930877	17.661925512755786	22.219281159873088	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	18.0								100.0
ENSG00000002726	1.0	0.0016313213703099511	1.0	0.0	2.769591490305372				0.0	0.0	0.0	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0								100.0								100.0
ENSG00000002745	1.0	0.0016313213703099511	1.0	0.0	2.769591490305372				0.0	0.0	0.0	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0								100.0								100.0
ENSG00000002746	9.0	0.01468189233278956	1.0	0.0	2.769591490305372				2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0								100.0								100.0
ENSG00000002822	453.0	0.7389885807504079	2.328918322295806	0.6629896424939241			5.848035476425731									100.0								100.0	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	5.848035476425731	0.0								100.0
ENSG00000002834	341.0	0.5562805872756933	1.8563049853372433	0.6006692234031862	8.205325874099547		29.755812049496615		2.769591490305372	2.769591490305372	2.769591490305372	8.80460076719309	11.236407208857317	14.097635091380798	14.523872626100916	0.0								100.0	23.89818724309929	25.268468899288244	30.243334202601876	34.19951893353393	34.19951893353393	34.6275435175676	35.37321530958676	0.0								100.0
ENSG00000002919	160.0	0.26101141924959215	1.2625	0.400837276831627	21.134138452381112		9.806270918765673		5.00478260213842	5.175048299429951	10.789504624889563	17.73244717195493	28.917106433947055	38.084968750766585	38.7995280503068	8.0								100.0	3.8898005454418527	4.470292122447819	6.666448921305698	10.344332563352523	12.921461313324519	16.049167739645224	16.67435081636976	4.0								100.0
ENSG00000002933	1.0	0.0016313213703099511	1.0	0.0	2.769591490305372				0.0	0.0	0.0	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0								100.0								100.0
ENSG00000003056	185.0	0.30179445350734097	1.3513513513513513	0.4491770252361534	6.623869187844851		14.580303467524855		4.799634652017539	5.02270184514847	5.841027430927076	6.531513754337297	9.772017280010992	20.199014886097572	22.42188535916635	10.0								100.0	6.768544103982945	8.805688084592019	11.658976640115442	14.840953731624259	16.835761070096837	22.249739416250755	32.81706225772236	8.0								100.0
ENSG00000003096	52.0	0.08482871125611746	1.942307692307692	0.7379393304639241	2.769591490305372		34.19951893353393		0.4640882199721446	0.49262239128849755	0.6518363448688383	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	12.0								100.0	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	138.5093498425641	139.35509174097965	18.0								100.0
ENSG00000003147	168.0	0.2740619902120718	1.4285714285714286	0.5894913061275798	0.6518363448688383		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	0.6518363448688383	2.9565665779711265	2.0								100.0	17.9383553914319	26.862522234613422	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	2.0								100.0
ENSG00000003249	28.0	0.04567699836867863	1.2499999999999998	0.3464101615137755	1.4394881283738352		25.871123448131442		0.7247488944871937	1.0052333481490328	1.3961006934282505	1.4684653248125916	1.595053456420629	2.427291216095378	2.619020434231727	0.0								100.0	10.310959794751986	11.050320032782464	21.59118092838277	25.383280354471484	32.8738170583611	43.841723968544414	44.28307533122343	0.0								100.0
ENSG00000003393	197.0	0.32137030995106036	1.6294416243654821	0.6484691382708653	2.769591490305372		34.19951893353393		0.6518363448688383	0.6518363448688383	0.6518363448688383	2.769591490305372	2.769591490305372	11.76773446825124	11.76773446825124	0.0								100.0	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	0.0								100.0
ENSG00000003400	110.0	0.17944535073409462	1.3545454545454545	0.5035346438094682	0.6518363448688383		34.19951893353393		0.1534127404634389	0.3527821822255989	0.6518363448688383	0.6518363448688383	1.5605706032294042	9.136259296334593	13.824883954713801	2.0								100.0	17.00962955984818	18.791574829784196	26.39526804754102	34.19951893353393	34.19951893353393	37.922584639497224	38.767243113017166	2.0								100.0
ENSG00000003402	229.0	0.3735725938009788	1.6419213973799127	0.6447479952394761	2.769591490305372		34.19951893353393		2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	9.518198723764772	11.76773446825124	11.76773446825124	0.0								100.0	5.848035476425731	5.848035476425731	12.005542922342388	34.19951893353393	34.19951893353393	34.19951893353393	34.19951893353393	0.0								100.0
ENSG00000003436	149.0	0.24306688417618272	1.429530201342282	0.5268266718912877	2.905883605783717		28.52967087177108		0.6518363448688383	0.6518363448688383	0.6518363448688383	1.2038873165604702	2.7410782895476933	4.350100346939528	5.643841718191209	2.0								100.0	18.538531576475904	21.325103619218044	29.78419856882417	34.19951893353393	34.19951893353393	34.99579110663951	35.29769974986401	2.0								100.0
ENSG00000003509	122.0	0.19902120717781402	1.4426229508196722	0.5254376373498587	1.0019933998732122		33.243591419408695		0.6518363448688383	0.6518363448688383	0.6518363448688383	1.073003789612624	1.7140428231811535	6.9235072630101975	10.518408916407674	0.0								100.0	24.879323193632903	25.885366255989773	30.779591131606303	34.19951893353393	34.19951893353393	44.59093398780253	46.32650427095592	0.0								100.0
ENSG00000003756	335.0	0.5464926590538336	1.883582089552239	0.6291500835512465	2.769591490305372		34.19951893353393		2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	6.221991019121912	10.931716462060638	11.448920433050874	0.0								100.0	29.892176447022447	31.594202354491145	34.19951893353393	34.19951893353393	34.19951893353393	40.0688341716882	41.66363437162908	0.0								100.0
ENSG00000003987	1.0	0.0016313213703099511	1.0	0.0	2.769591490305372				0.0	0.0	0.0	2.769591490305372	2.769591490305372	2.769591490305372	2.769591490305372	0.0								100.0								100.0								100.0
